,S/N,DATE,OrderNumber,SKU,PCS,ReferenceID,Location,Alley_Number,Cellule,Coord,AlleyCell,Size
5253,2063,12/12/2018,3785685,370816,1,370816,A0910404,A09,10,"[24, 13.5]",A0910,"(270, 280)"
5254,2064,12/12/2018,3785685,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
5255,2065,12/12/2018,3785578,102233,1,102233,A0321206,A03,21,"[45.5, 22.5]",A0321,"(160, 220)"
5256,2066,12/12/2018,3785578,122001,1,122001,A0321407,A03,21,"[45.5, 22.5]",A0321,"(420, 260)"
5257,2067,12/12/2018,3785578,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5258,2068,12/12/2018,3785440,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5259,2069,12/12/2018,3785063,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5260,2070,12/12/2018,3785063,366619,1,366619,A0912204,A09,12,"[24, 15.0]",A0912,"(80, 360)"
5261,2071,12/12/2018,3785031,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5262,2072,12/12/2018,3785031,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314,"(330, 20)"
5263,2073,12/12/2018,3783948,333163,1,333163,A0208305,A02,8,"[47.5, 12.0]",A0208,"(280, 120)"
5264,2074,12/12/2018,3783948,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5265,2075,12/12/2018,3783890,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5266,2076,12/12/2018,3780143,445129,1,445129,A0312408,A03,12,"[44.25, 15.0]",A0312,"(130, 320)"
5267,2077,12/12/2018,3754055,445129,2,445129,A0312408,A03,12,"[44.25, 15.0]",A0312,"(130, 320)"
5268,2078,12/12/2018,3753639,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5269,2079,12/12/2018,3753639,441483,1,441483,A0320505,A03,20,"[44.25, 21.0]",A0320,"(290, 40)"
5270,2080,12/12/2018,3753639,445129,1,445129,A0312408,A03,12,"[44.25, 15.0]",A0312,"(130, 320)"
5271,2081,12/12/2018,3753627,445129,1,445129,A0312408,A03,12,"[44.25, 15.0]",A0312,"(130, 320)"
5272,2082,12/12/2018,3791859,260229,1,260229,A0920303,A09,20,"[24, 21.0]",A0920,"(90, 280)"
5273,2083,12/12/2018,3788591,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
5274,2084,12/12/2018,3788280,259765,1,259765,A0917202,A09,17,"[26, 19.5]",A0917,"(230, 200)"
5275,2085,12/12/2018,3788051,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5276,2086,12/12/2018,3787995,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
5277,2087,12/12/2018,3787872,264150,1,264150,A0911301,A09,11,"[26, 15.0]",A0911,"(100, 20)"
5278,2088,12/12/2018,3787837,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
5279,2089,12/12/2018,3787738,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
5280,2090,12/12/2018,3787732,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
5281,2091,12/12/2018,3787526,294281,1,294281,A0401203,A04,1,"[42.25, 6.0]",A0401,"(350, 240)"
5282,2092,12/12/2018,3787386,335932,2,335932,A1006101,A10,6,"[20.75, 10.5]",A1006,"(240, 140)"
5283,2093,12/12/2018,3787365,351023,1,351023,A0910202,A09,10,"[24, 13.5]",A0910,"(380, 20)"
5284,2094,12/12/2018,3787339,396484,1,396484,A0504302,A05,4,"[37.75, 9.0]",A0504,"(440, 380)"
5285,2095,12/12/2018,3787218,444228,1,444228,A0910201,A09,10,"[24, 13.5]",A0910,"(410, 140)"
5286,2096,12/12/2018,3787020,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5287,2097,12/12/2018,3786967,370814,1,370814,A0910103,A09,10,"[24, 13.5]",A0910,"(430, 120)"
5288,2098,12/12/2018,3786958,458574,1,458574,A0715401,A07,15,"[32.5, 18.0]",A0715,"(160, 360)"
5289,2099,12/12/2018,3786930,425969,1,425969,A0304507,A03,4,"[44.25, 9.0]",A0304,"(410, 260)"
5290,2100,12/12/2018,3786888,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005,"(250, 100)"
5291,2101,12/12/2018,3786741,335349,1,335349,A1002203,A10,2,"[20.75, 6.0]",A1002,"(100, 380)"
5292,2102,12/4/2018,3759605,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
5293,2103,12/4/2018,3759470,311355,1,311355,A0814101,A08,14,"[28.0, 16.5]",A0814,"(410, 320)"
5294,2104,12/4/2018,3759474,439893,1,439893,A1005502,A10,5,"[22.75, 10.5]",A1005,"(250, 100)"
5295,2105,12/4/2018,3759462,295842,1,295842,A0206505,A02,6,"[47.5, 10.5]",A0206,"(70, 240)"
5296,2106,12/4/2018,3759459,303893,1,303893,A0904401,A09,4,"[24, 9.0]",A0904,"(320, 280)"
5297,2107,12/4/2018,3759461,397511,1,397511,A1010403,A10,10,"[20.75, 13.5]",A1010,"(350, 200)"
5298,2108,12/4/2018,3759461,397516,1,397516,A1010101,A10,10,"[20.75, 13.5]",A1010,"(350, 180)"
5299,2109,12/4/2018,3759444,389086,1,389086,A0311406,A03,11,"[45.5, 15.0]",A0311,"(70, 340)"
5300,2110,12/4/2018,3759445,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
5301,2111,12/4/2018,3759438,440469,2,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
5302,2112,12/4/2018,3759438,440473,2,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
5303,2113,12/4/2018,3759438,440474,2,440474,A1008301,A10,8,"[20.75, 12.0]",A1008,"(330, 200)"
5304,2114,12/4/2018,3759411,438916,1,438916,A0316503,A03,16,"[44.25, 18.0]",A0316,"(260, 240)"
5305,2115,12/4/2018,3759411,450078,1,450078,A0904104,A09,4,"[24, 9.0]",A0904,"(140, 180)"
5306,2116,12/4/2018,3759411,461527,1,461527,A0313306,A03,13,"[45.5, 16.5]",A0313,"(70, 260)"
5307,2117,12/4/2018,3759381,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
5308,2118,12/4/2018,3759353,292954,1,292954,A0416201,A04,16,"[41.0, 18.0]",A0416,"(370, 80)"
5309,2119,12/4/2018,3759347,206888,1,206888,A0403503,A04,3,"[42.25, 9.0]",A0403,"(400, 40)"
5310,2120,12/4/2018,3759347,290863,3,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
5311,2121,12/4/2018,3759347,404884,1,404884,A0308402,A03,8,"[44.25, 12.0]",A0308,"(140, 160)"
5312,2122,12/4/2018,3759302,425587,1,425587,A0305504,A03,5,"[45.5, 10.5]",A0305,"(410, 280)"
5313,2123,12/4/2018,3759300,397390,1,397390,A0802404,A08,2,"[28.0, 6.0]",A0802,"(80, 200)"
5314,2124,12/4/2018,3759290,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5315,2125,12/4/2018,3759282,439926,1,439926,A1006503,A10,6,"[20.75, 10.5]",A1006,"(360, 120)"
5316,2126,12/4/2018,3759282,439927,1,439927,A1006504,A10,6,"[20.75, 10.5]",A1006,"(220, 40)"
5317,2127,12/4/2018,3759285,306461,1,306461,A0905101,A09,5,"[26, 10.5]",A0905,"(340, 240)"
5318,2128,12/4/2018,3759269,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
5319,2129,12/4/2018,3759265,263736,1,263736,A0406401,A04,6,"[41.0, 10.5]",A0406,"(110, 60)"
5320,2130,12/4/2018,3759264,404163,1,404163,A0902403,A09,2,"[24, 6.0]",A0902,"(140, 20)"
5321,2131,12/4/2018,3759253,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
5322,2132,12/4/2018,3759235,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
5323,2133,12/4/2018,3759229,259767,1,259767,A0911101,A09,11,"[26, 15.0]",A0911,"(330, 40)"
5324,2134,12/4/2018,3759227,409017,1,409017,A0221403,A02,21,"[48.75, 22.5]",A0221,"(50, 100)"
5325,2135,12/4/2018,3759215,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
5326,2136,12/4/2018,3759210,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
5327,2137,12/4/2018,3759209,288152,2,288152,A0613503,A06,13,"[35.75, 16.5]",A0613,"(90, 200)"
5328,2138,12/4/2018,3759209,362501,2,362501,A0708304,A07,8,"[31.25, 12.0]",A0708,"(70, 160)"
5329,2139,12/4/2018,3759201,466405,1,466405,A1007503,A10,7,"[22.75, 12.0]",A1007,"(300, 280)"
5330,2140,12/4/2018,3759186,348816,1,348816,A0908303,A09,8,"[24, 12.0]",A0908,"(220, 140)"
5331,2141,12/4/2018,3759178,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
5332,2142,12/4/2018,3759160,344607,1,344607,A0815201,A08,15,"[29.25, 18.0]",A0815,"(220, 60)"
5333,2143,12/4/2018,3759158,439927,1,439927,A1006504,A10,6,"[20.75, 10.5]",A1006,"(220, 40)"
5334,2144,12/4/2018,3759146,311341,1,311341,A0618202,A06,18,"[34.5, 19.5]",A0618,"(150, 220)"
5335,2145,12/4/2018,3759153,440469,1,440469,A1007401,A10,7,"[22.75, 12.0]",A1007,"(400, 220)"
5336,2146,12/4/2018,3759153,440470,1,440470,A1007403,A10,7,"[22.75, 12.0]",A1007,"(390, 60)"
5337,2147,12/4/2018,3759153,440471,1,440471,A1008101,A10,8,"[20.75, 12.0]",A1008,"(140, 360)"
5338,2148,12/4/2018,3759153,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
5339,2149,12/4/2018,3759153,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
5340,2150,12/4/2018,3759145,461527,1,461527,A0313306,A03,13,"[45.5, 16.5]",A0313,"(70, 260)"
5341,2151,12/4/2018,3759121,335952,1,335952,A1011301,A10,11,"[22.75, 15.0]",A1011,"(120, 180)"
5342,2152,12/4/2018,3759102,299865,1,299865,A0412501,A04,12,"[41.0, 15.0]",A0412,"(240, 180)"
5343,2153,12/4/2018,3759083,440474,1,440474,A1008301,A10,8,"[20.75, 12.0]",A1008,"(330, 200)"
5344,2154,12/4/2018,3758924,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5345,2155,12/4/2018,3758923,67719,1,67719,A0403403,A04,3,"[42.25, 9.0]",A0403,"(420, 60)"
5346,2156,12/4/2018,3758906,319764,1,319764,A0913403,A09,13,"[26, 16.5]",A0913,"(140, 160)"
5347,2157,12/4/2018,3758901,459891,2,459891,A0916202,A09,16,"[24, 18.0]",A0916,"(390, 320)"
5348,2158,12/4/2018,3758703,402543,1,402543,A1103502,A11,3,"[19.5, 9.0]",A1103,"(340, 320)"
5349,2159,12/4/2018,3758703,402545,1,402545,A1106301,A11,6,"[15.25, 10.5]",A1106,"(160, 40)"
5350,2160,12/4/2018,3758539,292714,1,292714,A0410402,A04,10,"[41.0, 13.5]",A0410,"(240, 200)"
5351,2161,12/4/2018,3758522,375959,1,375959,A0909202,A09,9,"[26, 13.5]",A0909,"(90, 240)"
5352,2162,12/4/2018,3758522,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
5353,2163,12/4/2018,3758502,263734,1,263734,A0411404,A04,11,"[42.25, 15.0]",A0411,"(110, 260)"
5354,2164,12/4/2018,3758510,402543,1,402543,A1103502,A11,3,"[19.5, 9.0]",A1103,"(340, 320)"
5355,2165,12/4/2018,3758510,402545,1,402545,A1106301,A11,6,"[15.25, 10.5]",A1106,"(160, 40)"
5356,2166,12/4/2018,3758497,255371,1,255371,A0222304,A02,22,"[47.5, 22.5]",A0222,"(280, 20)"
5357,2167,12/4/2018,3758486,404886,1,404886,A0308403,A03,8,"[44.25, 12.0]",A0308,"(440, 280)"
5358,2168,12/4/2018,3758477,341949,1,341949,A1017404,A10,17,"[22.75, 19.5]",A1017,"(160, 40)"
5359,2169,12/4/2018,3758438,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5360,2170,12/4/2018,3758437,295791,1,295791,A0307103,A03,7,"[45.5, 12.0]",A0307,"(170, 340)"
5361,2171,12/4/2018,3758411,202889,1,202889,A0914502,A09,14,"[24, 16.5]",A0914,"(420, 60)"
5362,2172,12/4/2018,3758396,267259,1,267259,A0807504,A08,7,"[29.25, 12.0]",A0807,"(60, 360)"
5363,2173,12/4/2018,3758373,325568,1,325568,A0412304,A04,12,"[41.0, 15.0]",A0412,"(120, 80)"
5364,2174,12/4/2018,3758380,366684,1,366684,A0109101,A01,9,"[52.0, 13.5]",A0109,"(180, 300)"
5365,2175,12/4/2018,3758372,370781,1,370781,A1008402,A10,8,"[20.75, 12.0]",A1008,"(300, 280)"
5366,2176,12/4/2018,3758372,370787,1,370787,A0905501,A09,5,"[26, 10.5]",A0905,"(70, 140)"
5367,2177,12/4/2018,3758362,292954,1,292954,A0416201,A04,16,"[41.0, 18.0]",A0416,"(370, 80)"
5368,2178,12/4/2018,3758210,339227,2,339227,A1017201,A10,17,"[22.75, 19.5]",A1017,"(260, 40)"
5369,2179,12/4/2018,3758210,388041,1,388041,A0804403,A08,4,"[28.0, 9.0]",A0804,"(90, 160)"
5370,2180,12/4/2018,3758210,440530,1,440530,A1002101,A10,2,"[20.75, 6.0]",A1002,"(360, 360)"
5371,2181,12/4/2018,3758190,267281,1,267281,A0901302,A09,1,"[26, 6.0]",A0901,"(380, 40)"
5372,2182,12/4/2018,3759834,401241,1,401241,A0305206,A03,5,"[45.5, 10.5]",A0305,"(150, 100)"
5373,2183,12/4/2018,3759701,311668,1,311668,A0916402,A09,16,"[24, 18.0]",A0916,"(180, 60)"
5374,2184,12/4/2018,3759694,348815,1,348815,A0904101,A09,4,"[24, 9.0]",A0904,"(200, 160)"
5375,2185,12/4/2018,3759694,440472,1,440472,A1008102,A10,8,"[20.75, 12.0]",A1008,"(350, 140)"
5376,2186,12/4/2018,3759694,440473,1,440473,A1008203,A10,8,"[20.75, 12.0]",A1008,"(90, 340)"
5377,2187,12/4/2018,3759697,191908,1,191908,A0907102,A09,7,"[26, 12.0]",A0907,"(210, 280)"
5378,2188,12/4/2018,3759690,449733,1,449733,A0918104,A09,18,"[24, 19.5]",A0918,"(200, 160)"
5379,2189,12/4/2018,3759673,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
5380,2190,12/4/2018,3759656,348809,1,348809,A0907503,A09,7,"[26, 12.0]",A0907,"(230, 380)"
5381,2191,12/4/2018,3759645,402179,1,402179,A0619403,A06,19,"[35.75, 21.0]",A0619,"(390, 40)"
5382,2192,12/4/2018,3759636,348811,1,348811,A0907402,A09,7,"[26, 12.0]",A0907,"(440, 340)"
5383,2193,12/4/2018,3759628,403038,1,403038,A0201301,A02,1,"[48.75, 6.0]",A0201,"(60, 120)"
5384,2194,12/4/2018,3759594,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
5385,2195,12/4/2018,3759581,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
5386,2196,12/4/2018,3759580,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
5387,2197,12/4/2018,3759576,450077,1,450077,A0920204,A09,20,"[24, 21.0]",A0920,"(50, 240)"
5388,2198,12/4/2018,3759544,340788,1,340788,A0814502,A08,14,"[28.0, 16.5]",A0814,"(360, 300)"
5389,2199,12/4/2018,3759547,366685,1,366685,A0104504,A01,4,"[50.75, 9.0]",A0104,"(180, 360)"
5390,2200,12/4/2018,3759540,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407,"(70, 160)"
5391,2201,12/4/2018,3759522,450075,1,450075,A0916101,A09,16,"[24, 18.0]",A0916,"(330, 200)"
5392,2202,12/4/2018,3759520,372107,1,372107,A1001303,A10,1,"[22.75, 6.0]",A1001,"(300, 240)"
5393,2203,12/4/2018,3759535,284126,1,284126,A0914204,A09,14,"[24, 16.5]",A0914,"(430, 100)"
5394,2204,12/4/2018,3759517,348791,1,348791,A0902203,A09,2,"[24, 6.0]",A0902,"(220, 220)"
5395,2205,12/4/2018,3759518,439924,1,439924,A1006404,A10,6,"[20.75, 10.5]",A1006,"(180, 140)"
5396,2206,12/4/2018,3759512,348799,1,348799,A1009503,A10,9,"[22.75, 13.5]",A1009,"(200, 20)"
5397,2207,12/4/2018,3759492,366659,1,366659,A0510402,A05,10,"[37.75, 13.5]",A0510,"(210, 80)"
5398,2208,12/4/2018,3759492,466406,1,466406,A1007501,A10,7,"[22.75, 12.0]",A1007,"(150, 40)"
5399,2209,12/4/2018,3759498,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
5400,2210,12/4/2018,3758907,335345,1,335345,A1007502,A10,7,"[22.75, 12.0]",A1007,"(270, 120)"
5401,2211,12/4/2018,3759910,437821,1,437821,A0617503,A06,17,"[35.75, 19.5]",A0617,"(90, 360)"
5402,2212,12/4/2018,3759882,452652,1,452652,A0406302,A04,6,"[41.0, 10.5]",A0406,"(110, 280)"
5403,2213,12/4/2018,3759871,195878,1,195878,A0318505,A03,18,"[44.25, 19.5]",A0318,"(180, 80)"
5404,2214,12/4/2018,3759864,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5405,2215,12/4/2018,3759858,255371,2,255371,A0222304,A02,22,"[47.5, 22.5]",A0222,"(280, 20)"
5406,2216,12/4/2018,3759858,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
5407,2217,12/4/2018,3759858,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5408,2218,12/4/2018,3759858,422249,1,422249,A1115201,A11,15,"[19.5, 18.0]",A1115,"(100, 140)"
5409,2219,12/4/2018,3759858,464707,1,464707,A0321403,A03,21,"[45.5, 22.5]",A0321,"(290, 320)"
5410,2220,12/4/2018,3759858,466160,1,466160,A1019102,A10,19,"[22.75, 21.0]",A1019,"(170, 360)"
5411,2221,12/4/2018,3759854,401556,1,401556,A0316404,A03,16,"[44.25, 18.0]",A0316,"(240, 360)"
5412,2222,12/4/2018,3759857,280053,1,280053,A0715204,A07,15,"[32.5, 18.0]",A0715,"(100, 240)"
5413,2223,12/4/2018,3759857,329167,1,329167,A1106504,A11,6,"[15.25, 10.5]",A1106,"(130, 80)"
5414,2224,12/4/2018,3759857,354785,1,354785,A1102101,A11,2,"[15.25, 6.0]",A1102,"(160, 280)"
5415,2225,12/4/2018,3759851,459891,2,459891,A0916202,A09,16,"[24, 18.0]",A0916,"(390, 320)"
5416,2226,12/4/2018,3759839,348800,1,348800,A0907303,A09,7,"[26, 12.0]",A0907,"(90, 200)"
5417,2227,12/4/2018,3759835,419201,1,419201,A0503201,A05,3,"[39.0, 9.0]",A0503,"(350, 60)"
5418,2228,12/4/2018,3759837,439924,1,439924,A1006404,A10,6,"[20.75, 10.5]",A1006,"(180, 140)"
5419,2229,12/4/2018,3759831,347599,1,347599,A0913402,A09,13,"[26, 16.5]",A0913,"(230, 20)"
5420,2230,12/4/2018,3759831,351391,1,351391,A0812503,A08,12,"[28.0, 15.0]",A0812,"(280, 140)"
5421,2231,12/4/2018,3759831,404163,1,404163,A0902403,A09,2,"[24, 6.0]",A0902,"(140, 20)"
5422,2232,12/4/2018,3759831,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
5423,2233,12/4/2018,3759822,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5424,2234,12/4/2018,3759820,423112,1,423112,A1004402,A10,4,"[20.75, 9.0]",A1004,"(330, 120)"
5425,2235,12/4/2018,3759813,221756,1,221756,A0101402,A01,1,"[52.0, 6.0]",A0101,"(350, 80)"
5426,2236,12/4/2018,3759813,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5427,2237,12/4/2018,3759806,223437,1,223437,A0717103,A07,17,"[32.5, 19.5]",A0717,"(50, 140)"
5428,2238,12/4/2018,3759796,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5429,2239,12/4/2018,3759791,308519,1,308519,A0520203,A05,20,"[37.75, 21.0]",A0520,"(220, 160)"
5430,2240,12/4/2018,3759791,371177,1,371177,A0320508,A03,20,"[44.25, 21.0]",A0320,"(150, 340)"
5431,2241,12/4/2018,3759792,454548,1,454548,A0608201,A06,8,"[34.5, 12.0]",A0608,"(240, 20)"
5432,2242,12/4/2018,3759785,446855,1,446855,A0919201,A09,19,"[26, 21.0]",A0919,"(210, 340)"
5433,2243,12/4/2018,3759781,336641,1,336641,A0302402,A03,2,"[44.25, 6.0]",A0302,"(180, 140)"
5434,2244,12/4/2018,3759781,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5435,2245,12/4/2018,3759778,425590,1,425590,A0306103,A03,6,"[44.25, 10.5]",A0306,"(80, 80)"
5436,2246,12/4/2018,3759779,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
5437,2247,12/4/2018,3759775,278926,1,278926,A0219302,A02,19,"[48.75, 21.0]",A0219,"(120, 380)"
5438,2248,12/4/2018,3759775,402976,1,402976,A0221502,A02,21,"[48.75, 22.5]",A0221,"(230, 100)"
5439,2249,12/4/2018,3759775,442223,1,442223,A1004201,A10,4,"[20.75, 9.0]",A1004,"(130, 280)"
5440,2250,12/4/2018,3759775,442225,1,442225,A1008304,A10,8,"[20.75, 12.0]",A1008,"(80, 180)"
5441,2251,12/4/2018,3759776,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5442,2252,12/4/2018,3759774,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5443,2253,12/4/2018,3759774,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314,"(330, 20)"
5444,2254,12/4/2018,3759771,259767,1,259767,A0911101,A09,11,"[26, 15.0]",A0911,"(330, 40)"
5445,2255,12/4/2018,3759768,362022,1,362022,A0916403,A09,16,"[24, 18.0]",A0916,"(190, 200)"
5446,2256,12/4/2018,3759766,344833,1,344833,A0317105,A03,17,"[45.5, 19.5]",A0317,"(220, 180)"
5447,2257,12/4/2018,3759766,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5448,2258,12/4/2018,3759757,397505,1,397505,A1004203,A10,4,"[20.75, 9.0]",A1004,"(200, 320)"
5449,2259,12/4/2018,3759758,254222,1,254222,A0719102,A07,19,"[32.5, 21.0]",A0719,"(290, 120)"
5450,2260,12/4/2018,3759759,452650,1,452650,A0901304,A09,1,"[26, 6.0]",A0901,"(120, 140)"
5451,2261,12/4/2018,3759755,353788,1,353788,A0906503,A09,6,"[24, 10.5]",A0906,"(300, 100)"
5452,2262,12/4/2018,3759755,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5453,2263,12/4/2018,3759755,441483,1,441483,A0320505,A03,20,"[44.25, 21.0]",A0320,"(290, 40)"
5454,2264,12/4/2018,3759750,387162,1,387162,A0704502,A07,4,"[31.25, 9.0]",A0704,"(130, 360)"
5455,2265,12/4/2018,3759743,409467,1,409467,A0108104,A01,8,"[50.75, 12.0]",A0108,"(350, 120)"
5456,2266,12/4/2018,3759748,406446,1,406446,A1001503,A10,1,"[22.75, 6.0]",A1001,"(350, 220)"
5457,2267,12/4/2018,3759740,399573,1,399573,A1119504,A11,19,"[19.5, 21.0]",A1119,"(330, 120)"
5458,2268,12/4/2018,3759740,402695,1,402695,A0314408,A03,14,"[44.25, 16.5]",A0314,"(330, 20)"
5459,2269,12/4/2018,3759729,253469,1,253469,A0604504,A06,4,"[34.5, 9.0]",A0604,"(230, 60)"
5460,2270,12/4/2018,3759730,363491,1,363491,A0220502,A02,20,"[47.5, 21.0]",A0220,"(180, 160)"
5461,2271,12/13/2018,3802428,309462,8,309462,A1107203,A11,7,"[19.5, 12.0]",A1107,"(240, 20)"
5462,2272,12/13/2018,3802428,432234,1,432234,A0407103,A04,7,"[42.25, 12.0]",A0407,"(70, 160)"
5463,2273,12/13/2018,3802371,335346,1,335346,A1011303,A10,11,"[22.75, 15.0]",A1011,"(430, 300)"
5464,2274,12/13/2018,3802371,397537,1,397537,A0802504,A08,2,"[28.0, 6.0]",A0802,"(420, 220)"
5465,2275,12/13/2018,3802282,263738,1,263738,A0412503,A04,12,"[41.0, 15.0]",A0412,"(360, 120)"
5466,2276,12/13/2018,3802249,290863,2,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
5467,2277,12/13/2018,3802249,401696,1,401696,A0422502,A04,22,"[41.0, 22.5]",A0422,"(160, 260)"
5468,2278,12/13/2018,3802249,421048,1,421048,A0312307,A03,12,"[44.25, 15.0]",A0312,"(70, 60)"
5469,2279,12/13/2018,3802249,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
5470,2280,12/13/2018,3802216,421829,1,421829,A0604101,A06,4,"[34.5, 9.0]",A0604,"(110, 220)"
5471,2281,12/13/2018,3802216,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609,"(380, 140)"
5472,2282,12/13/2018,3802180,448097,1,448097,A0220103,A02,20,"[47.5, 21.0]",A0220,"(180, 260)"
5473,2283,12/13/2018,3802131,276870,1,276870,A0913203,A09,13,"[26, 16.5]",A0913,"(410, 100)"
5474,2284,12/13/2018,3802142,397857,1,397857,A0208202,A02,8,"[47.5, 12.0]",A0208,"(350, 80)"
5475,2285,12/13/2018,3802120,403629,1,403629,A0603301,A06,3,"[35.75, 9.0]",A0603,"(180, 220)"
5476,2286,12/13/2018,3802095,363749,1,363749,A0111503,A01,11,"[52.0, 15.0]",A0111,"(150, 300)"
5477,2287,12/13/2018,3802091,425631,1,425631,A0609304,A06,9,"[35.75, 13.5]",A0609,"(380, 140)"
5478,2288,12/13/2018,3801955,290863,1,290863,A1011204,A10,11,"[22.75, 15.0]",A1011,"(360, 240)"
5479,2289,12/13/2018,3801750,353790,1,353790,A0906103,A09,6,"[24, 10.5]",A0906,"(400, 300)"
5480,2290,12/13/2018,3801750,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
5481,2291,12/13/2018,3801746,276553,1,276553,A0411502,A04,11,"[42.25, 15.0]",A0411,"(210, 340)"
5482,2292,12/13/2018,3801746,465577,1,465577,A1004103,A10,4,"[20.75, 9.0]",A1004,"(100, 320)"
5483,2293,12/13/2018,3801568,337419,1,337419,A0414304,A04,14,"[41.0, 16.5]",A0414,"(440, 80)"
5484,2294,12/13/2018,3801226,397345,1,397345,A0914202,A09,14,"[24, 16.5]",A0914,"(240, 180)"
5485,2295,12/13/2018,3800975,397501,1,397501,A1001301,A10,1,"[22.75, 6.0]",A1001,"(230, 240)"
5486,2296,12/13/2018,3800890,344984,1,344984,A0204406,A02,4,"[47.5, 9.0]",A0204,"(420, 240)"
